condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
Control,1,1,-1.7,136.6,58.06
Control,1,1,-1.7,136.8,55.11
Control,1,1,-1.7,137.0,51.9
Control,1,1,-1.7,137.2,48.49
Control,1,1,-1.7,137.4,44.96
Control,1,1,-1.7,137.6,41.44
Control,1,1,-1.7,137.8,38.08
Control,1,1,-1.7,138.0,35.03
Control,1,1,-1.7,138.2,32.48
Control,1,1,-1.7,138.4,30.61
Control,1,1,-1.7,138.6,29.59
Control,1,1,-1.7,138.8,29.57
Control,1,1,-1.7,139.0,30.69
Control,1,1,-1.7,139.2,33.02
Control,1,1,-1.7,139.4,36.59
Control,1,1,-1.7,139.6,41.38
Control,1,1,-1.7,139.8,47.31
Control,1,1,-1.7,140.0,54.22
Control,1,1,-1.7,140.2,61.93
Control,1,1,-1.7,140.4,70.18
Control,1,1,-1.7,140.6,78.7
Control,1,1,-1.7,140.8,87.2
Control,1,1,-1.7,141.0,95.37
Control,1,1,-1.7,141.2,102.95
Control,1,1,-1.7,141.4,109.69
Control,1,1,-1.7,141.6,115.39
Control,1,1,-1.7,141.8,119.91
Control,1,1,-1.7,142.0,123.17
Control,1,1,-1.7,142.2,125.15
Control,1,1,-1.7,142.4,125.9
Control,1,1,-1.7,142.6,125.5
Control,1,1,-1.7,142.8,124.06
Control,1,1,-1.7,143.0,121.75
Control,1,1,-1.7,143.2,118.72
Control,1,1,-1.7,143.4,115.11
Control,1,1,-1.7,143.6,111.06
Control,1,1,-1.7,143.8,106.69
Control,1,1,-1.7,144.0,102.08
Control,1,1,-1.7,144.2,97.29
Control,1,1,-1.7,144.4,92.35
Control,1,1,-1.7,144.6,87.29
Control,1,1,-1.7,144.8,82.12
Control,1,1,-1.7,145.0,76.86
Control,1,1,-1.7,145.2,71.53
Control,1,1,-1.7,145.4,66.18
Control,1,1,-1.7,145.6,60.85
Control,1,1,-1.7,145.8,55.64
Control,1,1,-1.7,146.0,50.65
Control,1,1,-1.7,146.2,45.97
Control,1,1,-1.7,146.4,41.73
Control,1,1,-1.7,146.6,38.04
Control,1,1,-1.7,146.8,34.99
Control,1,1,-1.7,147.0,32.68
Control,1,1,-1.7,147.2,31.15
Control,1,1,-1.7,147.4,30.44
Control,1,1,-1.7,147.6,30.54
Control,1,1,-1.7,147.8,31.45
Control,1,1,-1.7,148.0,33.11
Control,1,1,-1.7,148.2,35.46
Control,1,1,-1.7,148.4,38.42
Control,1,1,-1.7,148.6,41.91
Control,1,1,-1.7,148.8,45.84
Control,1,1,-1.7,149.0,50.12
Control,1,1,-1.7,149.2,54.65
Control,1,1,-1.7,149.4,59.34
Control,1,1,-1.7,149.6,64.08
Control,1,1,-1.7,149.8,68.78
Control,1,1,-1.7,150.0,73.32
Control,1,1,-1.7,150.2,77.58
Control,1,1,-1.7,150.4,81.45
Control,1,1,-1.7,150.6,84.81
Control,1,1,-1.7,150.8,87.56
Control,1,1,-1.7,151.0,89.58
Control,1,1,-1.7,151.2,90.82
Control,1,1,-1.7,151.4,91.22
Control,1,1,-1.7,151.6,90.78
Control,1,1,-1.7,151.8,89.52
Control,1,1,-1.7,152.0,87.51
Control,1,1,-1.7,152.2,84.85
Control,1,1,-1.7,152.4,81.69
Control,1,1,-1.7,152.6,78.18
Control,1,1,-1.7,152.8,74.49
Control,1,1,-1.7,153.0,70.78
Control,1,1,-1.7,153.2,67.21
Control,1,1,-1.7,153.4,63.91
Control,1,1,-1.7,153.6,60.96
Control,1,1,-1.7,153.8,58.43
Control,1,1,-1.7,154.0,56.33
Control,1,1,-1.7,154.2,54.62
Control,1,1,-1.7,154.4,53.26
Control,1,1,-1.7,154.6,52.14
Control,1,1,-1.7,154.8,51.16
Control,1,1,-1.7,155.0,50.22
Control,1,1,-1.7,155.2,49.19
Control,1,1,-1.7,155.4,48.0
Control,1,1,-1.7,155.6,46.57
Control,1,1,-1.7,155.8,44.85
Control,1,1,-1.7,156.0,42.82
Control,1,1,-1.7,156.2,40.5
Control,1,1,-1.7,156.4,37.93
Control,1,1,-1.7,156.6,35.19
Control,1,1,-1.7,156.8,32.35
Control,1,1,-1.7,157.0,29.54
Control,1,1,-1.7,157.2,26.89
Control,1,1,-1.7,157.4,24.52
Control,1,1,-1.7,157.6,22.58
Control,1,1,-1.7,157.8,21.22
Control,1,1,-1.7,158.0,20.56
Control,1,1,-1.7,158.2,20.73
Control,1,1,-1.7,158.4,21.79
Control,1,1,-1.7,158.6,23.82
Control,1,1,-1.7,158.8,26.81
Control,1,1,-1.7,159.0,30.71
Control,1,1,-1.7,159.2,35.41
Control,1,1,-1.7,159.4,40.74
Control,1,1,-1.7,159.6,46.45
Control,1,1,-1.7,159.8,52.27
Control,1,1,-1.7,160.0,57.86
Control,1,1,-1.7,160.2,62.89
Control,1,1,-1.7,160.4,67.03
Control,1,1,-1.7,160.6,69.96
Control,1,1,-1.7,160.8,71.47
Control,1,1,-1.7,161.0,71.41
Control,1,1,-1.7,161.2,69.73
Control,1,1,-1.7,161.4,66.52
Control,1,1,-1.7,161.6,61.97
Control,1,1,-1.7,161.8,56.41
Control,1,1,-1.7,162.0,50.23
Control,1,1,-1.7,162.2,42.63
Control,1,1,-1.7,162.4,37.1
Control,1,1,-1.7,162.6,32.23
Control,1,1,-1.7,162.8,28.35
Control,1,1,-1.7,163.0,25.73
Control,1,1,-1.7,163.2,24.49
Control,1,1,-1.7,163.4,24.63
Control,1,1,-1.7,163.6,26.03
Control,1,1,-1.7,163.8,28.42
Control,1,1,-1.7,164.0,31.42
Control,1,1,-1.7,164.2,34.61
Control,1,1,-1.7,164.4,37.52
Control,1,1,-1.7,164.6,39.72
Control,1,1,-1.7,164.8,40.85
Control,1,1,-1.7,165.0,40.65
Control,1,1,-1.7,165.2,39.0
Control,1,1,-1.7,165.4,35.93
Control,1,1,-1.7,165.6,31.61
Control,1,1,-1.7,165.8,26.34
Control,1,1,-1.7,166.0,20.54
Control,1,1,-1.7,166.2,14.66
Control,1,1,-1.7,166.4,9.17
Control,1,1,-1.7,166.6,4.48
Control,1,1,-1.7,166.8,0.93
Control,1,1,-1.7,167.0,-1.26
Control,1,1,-1.7,167.2,-2.01
Control,1,1,-1.7,167.4,-1.41
Control,1,1,-1.7,167.6,0.35
Control,1,1,-1.7,167.8,2.95
Control,1,1,-1.7,168.0,6.02
Control,1,1,-1.7,168.2,9.16
Control,1,1,-1.7,168.4,11.98
Control,1,1,-1.7,168.6,14.16
Control,1,1,-1.7,168.8,15.47
Control,1,1,-1.7,169.0,15.83
Control,1,1,-1.7,169.2,15.24
Control,1,1,-1.7,169.4,13.84
Control,1,1,-1.7,169.6,11.85
Control,1,1,-1.7,169.8,9.56
Control,1,1,-1.7,170.0,7.28
Control,1,1,-1.7,170.2,5.3
Control,1,1,-1.7,170.4,3.84
Control,1,1,-1.7,170.6,3.06
Control,1,1,-1.7,170.8,3.02
Control,1,1,-1.7,171.0,3.66
Control,1,1,-1.7,171.2,4.87
Control,1,1,-1.7,171.4,6.43
Control,1,1,-1.7,171.6,8.13
Control,1,1,-1.7,171.8,9.71
Control,1,1,-1.7,172.0,10.99
Control,1,1,-1.7,172.2,11.81
Control,1,1,-1.7,172.4,12.13
Control,1,1,-1.7,172.6,11.96
Control,1,1,-1.7,172.8,11.41
Control,1,1,-1.7,173.0,10.66
Control,1,1,-1.7,173.2,9.91
Control,1,1,-1.7,173.4,9.38
Control,1,1,-1.7,173.6,9.26
Control,1,1,-1.7,173.8,9.68
Control,1,1,-1.7,174.0,10.69
Control,1,1,-1.7,174.2,12.26
Control,1,1,-1.7,174.4,14.26
Control,1,1,-1.7,174.6,16.48
Control,1,1,-1.7,174.8,18.66
Control,1,1,-1.7,175.0,20.52
Control,1,1,-1.7,175.2,21.81
Control,1,1,-1.7,175.4,22.29
Control,1,1,-1.7,175.6,21.83
Control,1,1,-1.7,175.8,20.39
Control,1,1,-1.7,176.0,18.05
Control,1,1,-1.7,176.2,14.95
Control,1,1,-1.7,176.4,11.37
Control,1,1,-1.7,176.6,7.6
Control,1,1,-1.7,176.8,3.97
Control,1,1,-1.7,177.0,0.78
Control,1,1,-1.7,177.2,-1.72
Control,1,1,-1.7,177.4,-3.37
Control,1,1,-1.7,177.6,-4.11
Control,1,1,-1.7,177.8,-3.97
Control,1,1,-1.7,178.0,-3.13
Control,1,1,-1.7,178.2,-1.81
Control,1,1,-1.7,178.4,-0.3
Control,1,1,-1.7,178.6,1.08
Control,1,1,-1.7,178.8,2.05
Control,1,1,-1.7,179.0,2.35
Control,1,1,-1.7,179.2,1.83
Control,1,1,-1.7,179.4,0.4
Control,1,1,-1.7,179.6,-1.9
Control,1,1,-1.7,179.8,-4.96
Control,1,1,-1.7,180.0,-8.61
Control,1,1,-1.7,180.2,-12.62
Control,1,1,-1.7,180.4,-16.75
Control,1,1,-1.7,180.6,-20.79
Control,1,1,-1.7,180.8,-24.58
Control,1,1,-1.7,181.0,-28.0
Control,1,1,-1.7,181.2,-31.01
Control,1,1,-1.7,181.4,-33.66
Control,1,1,-1.7,181.6,-36.02
Control,1,1,-1.7,181.8,-38.21
Control,1,1,-1.7,182.0,-40.37
Control,1,1,-1.7,182.2,-42.58
Control,1,1,-1.7,182.4,-44.89
Control,1,1,-1.7,182.6,-47.31
Control,1,1,-1.7,182.8,-49.73
Control,1,1,-1.7,183.0,-52.0
Control,1,1,-1.7,183.2,-53.92
Control,1,1,-1.7,183.4,-55.24
Control,1,1,-1.7,183.6,-55.73
Control,1,1,-1.7,183.8,-55.19
Control,1,1,-1.7,184.0,-53.48
Control,1,1,-1.7,184.2,-50.56
Control,1,1,-1.7,184.4,-46.51
Control,1,1,-1.7,184.6,-41.5
Control,1,1,-1.7,184.8,-35.81
Control,1,1,-1.7,185.0,-29.82
Control,1,1,-1.7,185.2,-23.91
Control,1,1,-1.7,185.4,-18.51
Control,1,1,-1.7,185.6,-13.98
Control,1,1,-1.7,185.8,-10.64
Control,1,1,-1.7,186.0,-8.66
Control,1,1,-1.7,186.2,-8.13
Control,1,1,-1.7,186.4,-8.99
Control,1,1,-1.7,186.6,-11.06
Control,1,1,-1.7,186.8,-14.06
Control,1,1,-1.7,187.0,-17.66
Control,1,1,-1.7,187.2,-21.48
Control,1,1,-1.7,187.4,-25.2
Control,1,1,-1.7,187.6,-28.51
Control,1,1,-1.7,187.8,-31.21
Control,1,1,-1.7,188.0,-33.22
Control,1,1,-1.7,188.2,-34.55
Control,1,1,-1.7,188.4,-35.31
Control,1,1,-1.7,188.6,-35.73
Control,1,1,-1.7,188.8,-36.06
Control,1,1,-1.7,189.0,-36.58
Control,1,1,-1.7,189.2,-37.55
Control,1,1,-1.7,189.4,-39.17
Control,1,1,-1.7,189.6,-41.55
Control,1,1,-1.7,189.8,-44.72
Control,1,1,-1.7,190.0,-48.58
Control,1,1,-1.7,190.2,-52.97
Control,1,1,-1.7,190.4,-57.62
Control,1,1,-1.7,190.6,-62.24
Control,1,1,-1.7,190.8,-66.53
Control,1,1,-1.7,191.0,-70.2
Control,1,1,-1.7,191.2,-73.03
Control,1,1,-1.7,191.4,-74.87
Control,1,1,-1.7,191.6,-75.67
Control,1,1,-1.7,191.8,-75.46
Control,1,1,-1.7,192.0,-74.37
Control,1,1,-1.7,192.2,-72.57
Control,1,1,-1.7,192.4,-70.29
Control,1,1,-1.7,192.6,-67.75
Control,1,1,-1.7,192.8,-65.16
Control,1,1,-1.7,193.0,-62.66
Control,1,1,-1.7,193.2,-60.33
Control,1,1,-1.7,193.4,-58.19
Control,1,1,-1.7,193.6,-56.17
Control,1,1,-1.7,193.8,-54.15
Control,1,1,-1.7,194.0,-51.98
Control,1,1,-1.7,194.2,-49.47
Control,1,1,-1.7,194.4,-46.49
Control,1,1,-1.7,194.6,-42.93
Control,1,1,-1.7,194.8,-38.76
Control,1,1,-1.7,195.0,-34.01
Control,1,1,-1.7,195.2,-28.8
Control,1,1,-1.7,195.4,-23.35
Control,1,1,-1.7,195.6,-17.91
Control,1,1,-1.7,195.8,-12.76
Control,1,1,-1.7,196.0,-8.21
Control,1,1,-1.7,196.2,-4.54
Control,1,1,-1.7,196.4,-1.95
Control,1,1,-1.7,196.6,-0.61
Control,1,1,-1.7,196.8,-0.57
Control,1,1,-1.7,197.0,-1.8
Control,1,1,-1.7,197.2,-4.17
Control,1,1,-1.7,197.4,-7.5
Control,1,1,-1.7,197.6,-11.54
Control,1,1,-1.7,197.8,-16.02
Control,1,1,-1.7,198.0,-20.69
Control,1,1,-1.7,198.2,-25.3
Control,1,1,-1.7,198.4,-29.68
Control,1,1,-1.7,198.6,-33.71
Control,1,1,-1.7,198.8,-37.34
Control,1,1,-1.7,199.0,-40.6
Control,1,1,-1.7,199.2,-43.6
Control,1,1,-1.7,199.4,-46.47
Control,1,1,-1.7,199.6,-49.39
Control,1,1,-1.7,199.8,-52.54
Control,1,1,-1.7,200.0,-56.08
Control,1,1,-1.7,200.2,-60.13
Control,1,1,-1.7,200.4,-64.78
Control,1,1,-1.7,200.6,-70.05
Control,1,1,-1.7,200.8,-75.89
Control,1,1,-1.7,201.0,-82.19
Control,1,1,-1.7,201.2,-88.78
Control,1,1,-1.7,201.4,-95.45
Control,1,1,-1.7,201.6,-101.95
Control,1,1,-1.7,201.8,-108.01
Control,1,1,-1.7,202.0,-113.36
Control,1,1,-1.7,202.2,-116.35
Control,1,1,-1.7,202.4,-119.05
Control,1,1,-1.7,202.6,-120.44
Control,1,1,-1.7,202.8,-120.4
Control,1,1,-1.7,203.0,-118.85
Control,1,1,-1.7,203.2,-115.76
Control,1,1,-1.7,203.4,-111.16
Control,1,1,-1.7,203.6,-105.12
Control,1,1,-1.7,203.8,-97.79
Control,1,1,-1.7,204.0,-89.33
Control,1,1,-1.7,204.2,-80.0
Control,1,1,-1.7,204.4,-70.07
Control,1,1,-1.7,204.6,-59.87
Control,1,1,-1.7,204.8,-49.72
Control,1,1,-1.7,205.0,-39.99
Control,1,1,-1.7,205.2,-31.0
Control,1,1,-1.7,205.4,-23.05
Control,1,1,-1.7,205.6,-16.42
Control,1,1,-1.7,205.8,-11.28
Control,1,1,-1.7,206.0,-7.76
Control,1,1,-1.7,206.2,-5.86
Control,1,1,-1.7,206.4,-5.52
Control,1,1,-1.7,206.6,-6.58
Control,1,1,-1.7,206.8,-8.82
Control,1,1,-1.7,207.0,-11.95
Control,1,1,-1.7,207.2,-15.66
Control,1,1,-1.7,207.4,-19.63
Control,1,1,-1.7,207.6,-23.58
Control,1,1,-1.7,207.8,-27.27
Control,1,1,-1.7,208.0,-30.54
Control,1,1,-1.7,208.2,-33.31
Control,1,1,-1.7,208.4,-35.6
Control,1,1,-1.7,208.6,-37.49
Control,1,1,-1.7,208.8,-39.16
Control,1,1,-1.7,209.0,-40.81
Control,1,1,-1.7,209.2,-42.68
Control,1,1,-1.7,209.4,-44.99
Control,1,1,-1.7,209.6,-47.92
Control,1,1,-1.7,209.8,-51.58
Control,1,1,-1.7,210.0,-56.02
Control,1,1,-1.7,210.2,-61.18
Control,1,1,-1.7,210.4,-66.91
Control,1,1,-1.7,210.6,-73.0
Control,1,1,-1.7,210.8,-79.19
Control,1,1,-1.7,211.0,-85.18
Control,1,1,-1.7,211.2,-90.67
Control,1,1,-1.7,211.4,-95.4
Control,1,1,-1.7,211.6,-99.19
Control,1,1,-1.7,211.8,-101.9
Control,1,1,-1.7,212.0,-103.5
Control,1,1,-1.7,212.2,-104.05
Control,1,1,-1.7,212.4,-103.67
Control,1,1,-1.7,212.6,-102.56
Control,1,1,-1.7,212.8,-100.92
Control,1,1,-1.7,213.0,-98.98
Control,1,1,-1.7,213.2,-96.92
Control,1,1,-1.7,213.4,-94.89
Control,1,1,-1.7,213.6,-92.95
Control,1,1,-1.7,213.8,-91.1
Control,1,1,-1.7,214.0,-89.28
Control,1,1,-1.7,214.2,-87.36
Control,1,1,-1.7,214.4,-85.17
Control,1,1,-1.7,214.6,-82.55
Control,1,1,-1.7,214.8,-79.35
Control,1,1,-1.7,215.0,-75.48
Control,1,1,-1.7,215.2,-70.92
Control,1,1,-1.7,215.4,-65.74
Control,1,1,-1.7,215.6,-60.09
Control,1,1,-1.7,215.8,-54.22
Control,1,1,-1.7,216.0,-48.41
Control,1,1,-1.7,216.2,-43.0
Control,1,1,-1.7,216.4,-38.32
Control,1,1,-1.7,216.6,-34.65
Control,1,1,-1.7,216.8,-32.23
Control,1,1,-1.7,217.0,-31.18
Control,1,1,-1.7,217.2,-31.52
Control,1,1,-1.7,217.4,-33.16
Control,1,1,-1.7,217.6,-35.9
Control,1,1,-1.7,217.8,-39.47
Control,1,1,-1.7,218.0,-43.54
Control,1,1,-1.7,218.2,-47.78
Control,1,1,-1.7,218.4,-51.86
Control,1,1,-1.7,218.6,-55.55
Control,1,1,-1.7,218.8,-58.66
Control,1,1,-1.7,219.0,-61.15
Control,1,1,-1.7,219.2,-63.05
Control,1,1,-1.7,219.4,-64.52
Control,1,1,-1.7,219.6,-65.79
Control,1,1,-1.7,219.8,-67.12
Control,1,1,-1.7,220.0,-68.8
Control,1,1,-1.7,220.2,-71.08
Control,1,1,-1.7,220.4,-74.17
Control,1,1,-1.7,220.6,-78.15
Control,1,1,-1.7,220.8,-83.03
Control,1,1,-1.7,221.0,-88.69
Control,1,1,-1.7,221.2,-94.93
Control,1,1,-1.7,221.4,-101.44
Control,1,1,-1.7,221.6,-107.9
Control,1,1,-1.7,221.8,-113.96
Control,1,1,-1.7,222.0,-119.28
Control,1,1,-1.7,222.2,-123.61
Control,1,1,-1.7,222.4,-126.75
Control,1,1,-1.7,222.6,-128.62
Control,1,1,-1.7,222.8,-129.2
Control,1,1,-1.7,223.0,-128.59
Control,1,1,-1.7,223.2,-126.91
Control,1,1,-1.7,223.4,-124.35
Control,1,1,-1.7,223.6,-121.07
Control,1,1,-1.7,223.8,-117.22
Control,1,1,-1.7,224.0,-112.87
Control,1,1,-1.7,224.2,-108.06
Control,1,1,-1.7,224.4,-102.74
Control,1,1,-1.7,224.6,-96.82
Control,1,1,-1.7,224.8,-90.18
Control,1,1,-1.7,225.0,-82.7
Control,1,1,-1.7,225.2,-74.32
Control,1,1,-1.7,225.4,-65.04
Control,1,1,-1.7,225.6,-54.97
Control,1,1,-1.7,225.8,-44.36
Control,1,1,-1.7,226.0,-33.57
Control,1,1,-1.7,226.2,-23.08
Control,1,1,-1.7,226.4,-13.45
Control,1,1,-1.7,226.6,-5.26
Control,1,1,-1.7,226.8,0.91
Control,1,1,-1.7,227.0,4.58
Control,1,1,-1.7,227.2,5.4
Control,1,1,-1.7,227.4,3.19
Control,1,1,-1.7,227.6,-1.98
Control,1,1,-1.7,227.8,-9.86
Control,1,1,-1.7,228.0,-19.98
Control,1,1,-1.7,228.2,-31.68
Control,1,1,-1.7,228.4,-44.19
Control,1,1,-1.7,228.6,-56.72
Control,1,1,-1.7,228.8,-68.46
Control,1,1,-1.7,229.0,-78.75
Control,1,1,-1.7,229.2,-87.06
Control,1,1,-1.7,229.4,-93.09
Control,1,1,-1.7,229.6,-96.78
Control,1,1,-1.7,229.8,-98.31
Control,1,1,-1.7,230.0,-98.07
Control,1,1,-1.7,230.2,-96.6
Control,1,1,-1.7,230.4,-94.57
Control,1,1,-1.7,230.6,-92.63
Control,1,1,-1.7,230.8,-91.4
Control,1,1,-1.7,231.0,-91.35
Control,1,1,-1.7,231.2,-92.77
Control,1,1,-1.7,231.4,-95.74
Control,1,1,-1.7,231.6,-100.11
Control,1,1,-1.7,231.8,-105.5
Control,1,1,-1.7,232.0,-111.41
Control,1,1,-1.7,232.2,-117.19
Control,1,1,-1.7,232.4,-122.21
Control,1,1,-1.7,232.6,-125.85
Control,1,1,-1.7,232.8,-127.65
Control,1,1,-1.7,233.0,-127.29
Control,1,1,-1.7,233.2,-124.67
Control,1,1,-1.7,233.4,-119.94
Control,1,1,-1.7,233.6,-113.41
Control,1,1,-1.7,233.8,-105.59
Control,1,1,-1.7,234.0,-97.06
Control,1,1,-1.7,234.2,-88.48
Control,1,1,-1.7,234.4,-80.41
Control,1,1,-1.7,234.6,-73.36
Control,1,1,-1.7,234.8,-67.64
Control,1,1,-1.7,235.0,-63.39
Control,1,1,-1.7,235.2,-60.52
Control,1,1,-1.7,235.4,-58.78
Control,1,1,-1.7,235.6,-57.76
Control,1,1,-1.7,235.8,-56.99
Control,1,1,-1.7,236.0,-55.96
Control,1,1,-1.7,236.2,-54.22
Control,1,1,-1.7,236.4,-51.44
Control,1,1,-1.7,236.6,-47.47
Control,1,1,-1.7,236.8,-42.36
Control,1,1,-1.7,237.0,-36.34
Control,1,1,-1.7,237.2,-29.86
Control,1,1,-1.7,237.4,-23.46
Control,1,1,-1.7,237.6,-17.8
Control,1,1,-1.7,237.8,-13.51
Control,1,1,-1.7,238.0,-11.17
Control,1,1,-1.7,238.2,-11.21
Control,1,1,-1.7,238.4,-13.87
Control,1,1,-1.7,238.6,-19.18
Control,1,1,-1.7,238.8,-26.91
Control,1,1,-1.7,239.0,-36.67
Control,1,1,-1.7,239.2,-47.85
Control,1,1,-1.7,239.4,-59.77
Control,1,1,-1.7,239.6,-71.7
Control,1,1,-1.7,239.8,-82.95
Control,1,1,-1.7,240.0,-92.92
Control,1,1,-1.7,240.2,-101.18
Control,1,1,-1.7,240.4,-107.51
Control,1,1,-1.7,240.6,-111.86
Control,1,1,-1.7,240.8,-114.39
Control,1,1,-1.7,241.0,-115.43
Control,1,1,-1.7,241.2,-115.39
Control,1,1,-1.7,241.4,-114.76
Control,1,1,-1.7,241.6,-113.99
Control,1,1,-1.7,241.8,-113.47
Control,1,1,-1.7,242.0,-113.46
Control,1,1,-1.7,242.2,-114.56
Control,1,1,-1.7,242.4,-116.01
Control,1,1,-1.7,242.6,-117.75
Control,1,1,-1.7,242.8,-119.45
Control,1,1,-1.7,243.0,-120.67
Control,1,1,-1.7,243.2,-121.02
Control,1,1,-1.7,243.4,-120.13
Control,1,1,-1.7,243.6,-117.74
Control,1,1,-1.7,243.8,-113.72
Control,1,1,-1.7,244.0,-108.1
Control,1,1,-1.7,244.2,-101.03
Control,1,1,-1.7,244.4,-92.82
Control,1,1,-1.7,244.6,-83.88
Control,1,1,-1.7,244.8,-74.67
Control,1,1,-1.7,245.0,-65.66
Control,1,1,-1.7,245.2,-57.31
Control,1,1,-1.7,245.4,-49.98
Control,1,1,-1.7,245.6,-43.93
Control,1,1,-1.7,245.8,-39.32
Control,1,1,-1.7,246.0,-36.18
Control,1,1,-1.7,246.2,-34.43
Control,1,1,-1.7,246.4,-33.9
Control,1,1,-1.7,246.6,-34.38
Control,1,1,-1.7,246.8,-35.62
Control,1,1,-1.7,247.0,-37.4
Control,1,1,-1.7,247.2,-39.51
Control,1,1,-1.7,247.4,-41.83
Control,1,1,-1.7,247.6,-44.29
Control,1,1,-1.7,247.8,-46.86
Control,1,1,-1.7,248.0,-49.59
Control,1,1,-1.7,248.2,-52.56
Control,1,1,-1.7,248.4,-55.86
Control,1,1,-1.7,248.6,-59.55
Control,1,1,-1.7,248.8,-63.7
Control,1,1,-1.7,249.0,-68.31
Control,1,1,-1.7,249.2,-73.35
Control,1,1,-1.7,249.4,-78.72
Control,1,1,-1.7,249.6,-84.31
Control,1,1,-1.7,249.8,-89.96
Control,1,1,-1.7,250.0,-95.53
Control,1,1,-1.7,250.2,-100.85
Control,1,1,-1.7,250.4,-105.8
Control,1,1,-1.7,250.6,-110.27
Control,1,1,-1.7,250.8,-114.21
Control,1,1,-1.7,251.0,-117.57
Control,1,1,-1.7,251.2,-120.34
Control,1,1,-1.7,251.4,-122.52
Control,1,1,-1.7,251.6,-124.13
Control,1,1,-1.7,251.8,-125.15
Control,1,1,-1.7,252.0,-125.57
Control,1,1,-1.7,252.2,-125.34
Control,1,1,-1.7,252.4,-124.41
Control,1,1,-1.7,252.6,-122.71
Control,1,1,-1.7,252.8,-120.17
Control,1,1,-1.7,253.0,-116.75
Control,1,1,-1.7,253.2,-112.43
Control,1,1,-1.7,253.4,-107.22
Control,1,1,-1.7,253.6,-101.23
Control,1,1,-1.7,253.8,-94.56
Control,1,1,-1.7,254.0,-87.42
Control,1,1,-1.7,254.2,-80.03
Control,1,1,-1.7,254.4,-72.61
Control,1,1,-1.7,254.6,-65.43
Control,1,1,-1.7,254.8,-58.69
Control,1,1,-1.7,255.0,-52.57
Control,1,1,-1.7,255.2,-47.19
Control,1,1,-1.7,255.4,-42.61
Control,1,1,-1.7,255.6,-38.82
Control,1,1,-1.7,255.8,-35.76
Control,1,1,-1.7,256.0,-33.33
Control,1,1,-1.7,256.2,-31.41
Control,1,1,-1.7,256.4,-29.89
Control,1,1,-1.7,256.6,-28.69
Control,1,1,-1.7,256.8,-27.75
Control,1,1,-1.7,257.0,-27.1
Control,1,1,-1.7,257.2,-26.78
Control,1,1,-1.7,257.4,-26.89
Control,1,1,-1.7,257.6,-27.56
Control,1,1,-1.7,257.8,-28.9
Control,1,1,-1.7,258.0,-30.98
Control,1,1,-1.7,258.2,-33.84
Control,1,1,-1.7,258.4,-37.4
Control,1,1,-1.7,258.6,-41.53
Control,1,1,-1.7,258.8,-45.96
Control,1,1,-1.7,259.0,-50.36
Control,1,1,-1.7,259.2,-54.34
Control,1,1,-1.7,259.4,-57.47
Control,1,1,-1.7,259.6,-59.36
Control,1,1,-1.7,259.8,-59.64
Control,1,1,-1.7,260.0,-58.08
Control,1,2,-0.8,0.0,-69.37
Control,1,2,-0.8,0.2,-45.03
Control,1,2,-0.8,0.4,-22.02
Control,1,2,-0.8,0.6,-1.63
Control,1,2,-0.8,0.8,15.06
Control,1,2,-0.8,1.0,27.29
Control,1,2,-0.8,1.2,34.71
Control,1,2,-0.8,1.4,37.35
Control,1,2,-0.8,1.6,35.64
Control,1,2,-0.8,1.8,30.34
Control,1,2,-0.8,2.0,22.46
Control,1,2,-0.8,2.2,13.13
Control,1,2,-0.8,2.4,3.53
Control,1,2,-0.8,2.6,-5.28
Control,1,2,-0.8,2.8,-12.42
Control,1,2,-0.8,3.0,-17.29
Control,1,2,-0.8,3.2,-19.58
Control,1,2,-0.8,3.4,-19.3
Control,1,2,-0.8,3.6,-16.72
Control,1,2,-0.8,3.8,-12.35
Control,1,2,-0.8,4.0,-6.82
Control,1,2,-0.8,4.2,-0.83
Control,1,2,-0.8,4.4,4.98
Control,1,2,-0.8,4.6,10.07
Control,1,2,-0.8,4.8,14.08
Control,1,2,-0.8,5.0,16.83
Control,1,2,-0.8,5.2,18.37
Control,1,2,-0.8,5.4,18.89
Control,1,2,-0.8,5.6,18.73
Control,1,2,-0.8,5.8,18.28
Control,1,2,-0.8,6.0,17.95
Control,1,2,-0.8,6.2,18.06
Control,1,2,-0.8,6.4,18.83
Control,1,2,-0.8,6.6,20.34
Control,1,2,-0.8,6.8,22.51
Control,1,2,-0.8,7.0,25.12
Control,1,2,-0.8,7.2,27.88
Control,1,2,-0.8,7.4,30.42
Control,1,2,-0.8,7.6,32.4
Control,1,2,-0.8,7.8,33.51
Control,1,2,-0.8,8.0,33.59
Control,1,2,-0.8,8.2,32.58
Control,1,2,-0.8,8.4,30.59
Control,1,2,-0.8,8.6,27.83
Control,1,2,-0.8,8.8,24.65
Control,1,2,-0.8,9.0,21.41
Control,1,2,-0.8,9.2,18.49
Control,1,2,-0.8,9.4,16.19
Control,1,2,-0.8,9.6,14.72
Control,1,2,-0.8,9.8,14.13
Control,1,2,-0.8,10.0,14.32
Control,1,2,-0.8,10.2,15.04
Control,1,2,-0.8,10.4,15.94
Control,1,2,-0.8,10.6,16.57
Control,1,2,-0.8,10.8,16.51
Control,1,2,-0.8,11.0,15.39
Control,1,2,-0.8,11.2,12.94
Control,1,2,-0.8,11.4,9.07
