sample_id,condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
MOCK-01_LE,Control,1,1,-1.7,210.5,2.23
MOCK-01_LE,Control,1,1,-1.7,211.0,1.86
MOCK-01_LE,Control,1,1,-1.7,211.5,2.5
MOCK-01_LE,Control,1,1,-1.7,212.0,2.26
MOCK-01_LE,Control,1,1,-1.7,212.5,5.33
MOCK-01_LE,Control,1,1,-1.7,213.0,1.76
MOCK-01_LE,Control,1,1,-1.7,213.5,2.13
MOCK-01_LE,Control,1,1,-1.7,214.0,1.77
MOCK-01_LE,Control,1,1,-1.7,214.5,1.23
MOCK-01_LE,Control,1,1,-1.7,215.0,1.68
MOCK-01_LE,Control,1,1,-1.7,215.5,3.77
MOCK-01_LE,Control,1,1,-1.7,216.0,1.16
MOCK-01_LE,Control,1,1,-1.7,216.5,0.65
MOCK-01_LE,Control,1,1,-1.7,217.0,0.07
MOCK-01_LE,Control,1,1,-1.7,217.5,1.96
MOCK-01_LE,Control,1,1,-1.7,218.0,1.86
MOCK-01_LE,Control,1,1,-1.7,218.5,1.72
MOCK-01_LE,Control,1,1,-1.7,219.0,-1.34
MOCK-01_LE,Control,1,1,-1.7,219.5,2.08
MOCK-01_LE,Control,1,1,-1.7,220.0,2.17
MOCK-01_LE,Control,1,1,-1.7,220.5,3.13
MOCK-01_LE,Control,1,1,-1.7,221.0,4.72
MOCK-01_LE,Control,1,1,-1.7,221.5,1.88
MOCK-01_LE,Control,1,1,-1.7,222.0,1.37
MOCK-01_LE,Control,1,1,-1.7,222.5,4.08
MOCK-01_LE,Control,1,1,-1.7,223.0,2.72
MOCK-01_LE,Control,1,1,-1.7,223.5,1.75
MOCK-01_LE,Control,1,1,-1.7,224.0,2.01
MOCK-01_LE,Control,1,1,-1.7,224.5,3.81
MOCK-01_LE,Control,1,1,-1.7,225.0,2.3
MOCK-01_LE,Control,1,1,-1.7,225.5,3.44
MOCK-01_LE,Control,1,1,-1.7,226.0,0.86
MOCK-01_LE,Control,1,1,-1.7,226.5,2.47
MOCK-01_LE,Control,1,1,-1.7,227.0,1.53
MOCK-01_LE,Control,1,1,-1.7,227.5,1.68
MOCK-01_LE,Control,1,1,-1.7,228.0,3.82
MOCK-01_LE,Control,1,1,-1.7,228.5,3.23
MOCK-01_LE,Control,1,1,-1.7,229.0,-0.21
MOCK-01_LE,Control,1,1,-1.7,229.5,2.11
MOCK-01_LE,Control,1,1,-1.7,230.0,4.44
MOCK-01_LE,Control,1,1,-1.7,230.5,2.47
MOCK-01_LE,Control,1,1,-1.7,231.0,1.59
MOCK-01_LE,Control,1,1,-1.7,231.5,2.32
MOCK-01_LE,Control,1,1,-1.7,232.0,2.22
MOCK-01_LE,Control,1,1,-1.7,232.5,2.39
MOCK-01_LE,Control,1,1,-1.7,233.0,2.37
MOCK-01_LE,Control,1,1,-1.7,233.5,1.46
MOCK-01_LE,Control,1,1,-1.7,234.0,2.19
MOCK-01_LE,Control,1,1,-1.7,234.5,0.25
MOCK-01_LE,Control,1,1,-1.7,235.0,1.8
MOCK-01_LE,Control,1,1,-1.7,235.5,1.09
MOCK-01_LE,Control,1,1,-1.7,236.0,1.92
MOCK-01_LE,Control,1,1,-1.7,236.5,3.94
MOCK-01_LE,Control,1,1,-1.7,237.0,5.06
MOCK-01_LE,Control,1,1,-1.7,237.5,1.85
MOCK-01_LE,Control,1,1,-1.7,238.0,0.64
MOCK-01_LE,Control,1,1,-1.7,238.5,2.91
MOCK-01_LE,Control,1,1,-1.7,239.0,1.04
MOCK-01_LE,Control,1,1,-1.7,239.5,-0.08
MOCK-01_LE,Control,1,1,-1.7,240.0,0.17
MOCK-01_LE,Control,1,1,-1.7,240.5,1.45
MOCK-01_LE,Control,1,1,-1.7,241.0,1.37
MOCK-01_LE,Control,1,1,-1.7,241.5,0.75
MOCK-01_LE,Control,1,1,-1.7,242.0,2.37
MOCK-01_LE,Control,1,1,-1.7,242.5,0.58
MOCK-01_LE,Control,1,1,-1.7,243.0,2.64
MOCK-01_LE,Control,1,1,-1.7,243.5,2.13
MOCK-01_LE,Control,1,1,-1.7,244.0,0.55
MOCK-01_LE,Control,1,1,-1.7,244.5,-0.12
MOCK-01_LE,Control,1,1,-1.7,245.0,5.91
MOCK-01_LE,Control,1,1,-1.7,245.5,-0.9
MOCK-01_LE,Control,1,1,-1.7,246.0,2.61
MOCK-01_LE,Control,1,1,-1.7,246.5,-0.09
MOCK-01_LE,Control,1,1,-1.7,247.0,1.13
MOCK-01_LE,Control,1,1,-1.7,247.5,2.61
MOCK-01_LE,Control,1,1,-1.7,248.0,1.31
MOCK-01_LE,Control,1,1,-1.7,248.5,4.69
MOCK-01_LE,Control,1,1,-1.7,249.0,1.77
MOCK-01_LE,Control,1,1,-1.7,249.5,3.03
MOCK-01_LE,Control,1,1,-1.7,250.0,0.07
MOCK-01_LE,Control,1,2,-0.8,-20.0,-0.39
MOCK-01_LE,Control,1,2,-0.8,-19.5,0.84
MOCK-01_LE,Control,1,2,-0.8,-19.0,2.14
MOCK-01_LE,Control,1,2,-0.8,-18.5,-1.23
MOCK-01_LE,Control,1,2,-0.8,-18.0,1.24
MOCK-01_LE,Control,1,2,-0.8,-17.5,3.64
MOCK-01_LE,Control,1,2,-0.8,-17.0,1.76
MOCK-01_LE,Control,1,2,-0.8,-16.5,0.24
MOCK-01_LE,Control,1,2,-0.8,-16.0,-0.13
MOCK-01_LE,Control,1,2,-0.8,-15.5,-1.68
MOCK-01_LE,Control,1,2,-0.8,-15.0,-1.41
MOCK-01_LE,Control,1,2,-0.8,-14.5,-0.55
MOCK-01_LE,Control,1,2,-0.8,-14.0,1.19
MOCK-01_LE,Control,1,2,-0.8,-13.5,-1.64
MOCK-01_LE,Control,1,2,-0.8,-13.0,0.45
MOCK-01_LE,Control,1,2,-0.8,-12.5,1.79
MOCK-01_LE,Control,1,2,-0.8,-12.0,2.01
MOCK-01_LE,Control,1,2,-0.8,-11.5,-2.17
MOCK-01_LE,Control,1,2,-0.8,-11.0,-1.74
MOCK-01_LE,Control,1,2,-0.8,-10.5,0.63
MOCK-01_LE,Control,1,2,-0.8,-10.0,1.32
MOCK-01_LE,Control,1,2,-0.8,-9.5,-0.19
MOCK-01_LE,Control,1,2,-0.8,-9.0,-1.24
MOCK-01_LE,Control,1,2,-0.8,-8.5,0.01
MOCK-01_LE,Control,1,2,-0.8,-8.0,3.66
MOCK-01_LE,Control,1,2,-0.8,-7.5,0.64
MOCK-01_LE,Control,1,2,-0.8,-7.0,-1.57
MOCK-01_LE,Control,1,2,-0.8,-6.5,0.49
MOCK-01_LE,Control,1,2,-0.8,-6.0,-1.76
MOCK-01_LE,Control,1,2,-0.8,-5.5,-2.26
MOCK-01_LE,Control,1,2,-0.8,-5.0,-0.12
MOCK-01_LE,Control,1,2,-0.8,-4.5,1.16
MOCK-01_LE,Control,1,2,-0.8,-4.0,0.44
MOCK-01_LE,Control,1,2,-0.8,-3.5,-1.59
MOCK-01_LE,Control,1,2,-0.8,-3.0,2.65
MOCK-01_LE,Control,1,2,-0.8,-2.5,2.93
MOCK-01_LE,Control,1,2,-0.8,-2.0,0.83
MOCK-01_LE,Control,1,2,-0.8,-1.5,-0.48
MOCK-01_LE,Control,1,2,-0.8,-1.0,1.26
MOCK-01_LE,Control,1,2,-0.8,-0.5,0.6
MOCK-01_LE,Control,1,2,-0.8,0.0,0.1
MOCK-01_LE,Control,1,2,-0.8,0.5,-2.01
MOCK-01_LE,Control,1,2,-0.8,1.0,0.11
MOCK-01_LE,Control,1,2,-0.8,1.5,0.05
MOCK-01_LE,Control,1,2,-0.8,2.0,0.52
MOCK-01_LE,Control,1,2,-0.8,2.5,2.74
MOCK-01_LE,Control,1,2,-0.8,3.0,0.21
MOCK-01_LE,Control,1,2,-0.8,3.5,-0.28
MOCK-01_LE,Control,1,2,-0.8,4.0,2.01
MOCK-01_LE,Control,1,2,-0.8,4.5,1.41
MOCK-01_LE,Control,1,2,-0.8,5.0,0.34
MOCK-01_LE,Control,1,2,-0.8,5.5,-2.34
MOCK-01_LE,Control,1,2,-0.8,6.0,2.28
MOCK-01_LE,Control,1,2,-0.8,6.5,-0.04
MOCK-01_LE,Control,1,2,-0.8,7.0,1.25
MOCK-01_LE,Control,1,2,-0.8,7.5,0.08
MOCK-01_LE,Control,1,2,-0.8,8.0,2.93
MOCK-01_LE,Control,1,2,-0.8,8.5,0.19
MOCK-01_LE,Control,1,2,-0.8,9.0,0.45
MOCK-01_LE,Control,1,2,-0.8,9.5,0.44
MOCK-01_LE,Control,1,2,-0.8,10.0,2.39
MOCK-01_LE,Control,1,2,-0.8,10.5,2.23
MOCK-01_LE,Control,1,2,-0.8,11.0,2.6
MOCK-01_LE,Control,1,2,-0.8,11.5,3.54
MOCK-01_LE,Control,1,2,-0.8,12.0,1.21
MOCK-01_LE,Control,1,2,-0.8,12.5,1.04
MOCK-01_LE,Control,1,2,-0.8,13.0,1.0
MOCK-01_LE,Control,1,2,-0.8,13.5,2.17
MOCK-01_LE,Control,1,2,-0.8,14.0,1.76
MOCK-01_LE,Control,1,2,-0.8,14.5,4.41
MOCK-01_LE,Control,1,2,-0.8,15.0,4.92
MOCK-01_LE,Control,1,2,-0.8,15.5,3.94
MOCK-01_LE,Control,1,2,-0.8,16.0,3.06
MOCK-01_LE,Control,1,2,-0.8,16.5,5.26
MOCK-01_LE,Control,1,2,-0.8,17.0,2.29
MOCK-01_LE,Control,1,2,-0.8,17.5,4.54
MOCK-01_LE,Control,1,2,-0.8,18.0,5.67
MOCK-01_LE,Control,1,2,-0.8,18.5,3.98
MOCK-01_LE,Control,1,2,-0.8,19.0,7.5
MOCK-01_LE,Control,1,2,-0.8,19.5,7.72
MOCK-01_LE,Control,1,2,-0.8,20.0,6.54
MOCK-01_LE,Control,1,2,-0.8,20.5,7.48
MOCK-01_LE,Control,1,2,-0.8,21.0,9.21
MOCK-01_LE,Control,1,2,-0.8,21.5,6.96
MOCK-01_LE,Control,1,2,-0.8,22.0,10.8
MOCK-01_LE,Control,1,2,-0.8,22.5,7.42
MOCK-01_LE,Control,1,2,-0.8,23.0,6.64
MOCK-01_LE,Control,1,2,-0.8,23.5,9.28
MOCK-01_LE,Control,1,2,-0.8,24.0,9.96
MOCK-01_LE,Control,1,2,-0.8,24.5,5.49
MOCK-01_LE,Control,1,2,-0.8,25.0,9.11
MOCK-01_LE,Control,1,2,-0.8,25.5,9.69
MOCK-01_LE,Control,1,2,-0.8,26.0,7.15
MOCK-01_LE,Control,1,2,-0.8,26.5,10.4
MOCK-01_LE,Control,1,2,-0.8,27.0,11.62
MOCK-01_LE,Control,1,2,-0.8,27.5,11.71
MOCK-01_LE,Control,1,2,-0.8,28.0,14.51
MOCK-01_LE,Control,1,2,-0.8,28.5,13.26
MOCK-01_LE,Control,1,2,-0.8,29.0,16.18
MOCK-01_LE,Control,1,2,-0.8,29.5,15.79
MOCK-01_LE,Control,1,2,-0.8,30.0,17.35
MOCK-01_LE,Control,1,2,-0.8,30.5,19.0
MOCK-01_LE,Control,1,2,-0.8,31.0,18.49
MOCK-01_LE,Control,1,2,-0.8,31.5,18.16
MOCK-01_LE,Control,1,2,-0.8,32.0,16.1
MOCK-01_LE,Control,1,2,-0.8,32.5,15.8
MOCK-01_LE,Control,1,2,-0.8,33.0,12.97
MOCK-01_LE,Control,1,2,-0.8,33.5,12.95
MOCK-01_LE,Control,1,2,-0.8,34.0,14.42
MOCK-01_LE,Control,1,2,-0.8,34.5,17.14
MOCK-01_LE,Control,1,2,-0.8,35.0,14.88
MOCK-01_LE,Control,1,2,-0.8,35.5,17.48
MOCK-01_LE,Control,1,2,-0.8,36.0,18.9
MOCK-01_LE,Control,1,2,-0.8,36.5,19.97
MOCK-01_LE,Control,1,2,-0.8,37.0,16.87
MOCK-01_LE,Control,1,2,-0.8,37.5,22.31
MOCK-01_LE,Control,1,2,-0.8,38.0,24.32
MOCK-01_LE,Control,1,2,-0.8,38.5,24.82
MOCK-01_LE,Control,1,2,-0.8,39.0,25.34
MOCK-01_LE,Control,1,2,-0.8,39.5,25.86
MOCK-01_LE,Control,1,2,-0.8,40.0,26.98
MOCK-01_LE,Control,1,2,-0.8,40.5,25.73
MOCK-01_LE,Control,1,2,-0.8,41.0,22.35
MOCK-01_LE,Control,1,2,-0.8,41.5,26.78
MOCK-01_LE,Control,1,2,-0.8,42.0,22.78
MOCK-01_LE,Control,1,2,-0.8,42.5,24.31
MOCK-01_LE,Control,1,2,-0.8,43.0,25.07
MOCK-01_LE,Control,1,2,-0.8,43.5,23.87
MOCK-01_LE,Control,1,2,-0.8,44.0,23.85
MOCK-01_LE,Control,1,2,-0.8,44.5,25.89
MOCK-01_LE,Control,1,2,-0.8,45.0,27.75
MOCK-01_LE,Control,1,2,-0.8,45.5,26.62
MOCK-01_LE,Control,1,2,-0.8,46.0,28.46
MOCK-01_LE,Control,1,2,-0.8,46.5,30.85
MOCK-01_LE,Control,1,2,-0.8,47.0,30.42
MOCK-01_LE,Control,1,2,-0.8,47.5,34.01
MOCK-01_LE,Control,1,2,-0.8,48.0,30.73
MOCK-01_LE,Control,1,2,-0.8,48.5,31.5
MOCK-01_LE,Control,1,2,-0.8,49.0,31.8
MOCK-01_LE,Control,1,2,-0.8,49.5,30.53
MOCK-01_LE,Control,1,2,-0.8,50.0,29.45
MOCK-01_LE,Control,1,2,-0.8,50.5,30.59
MOCK-01_LE,Control,1,2,-0.8,51.0,28.73
MOCK-01_LE,Control,1,2,-0.8,51.5,30.55
MOCK-01_LE,Control,1,2,-0.8,52.0,28.01
MOCK-01_LE,Control,1,2,-0.8,52.5,28.33
MOCK-01_LE,Control,1,2,-0.8,53.0,29.61
MOCK-01_LE,Control,1,2,-0.8,53.5,36.27
MOCK-01_LE,Control,1,2,-0.8,54.0,34.0
MOCK-01_LE,Control,1,2,-0.8,54.5,33.11
MOCK-01_LE,Control,1,2,-0.8,55.0,34.31
MOCK-01_LE,Control,1,2,-0.8,55.5,34.78
MOCK-01_LE,Control,1,2,-0.8,56.0,35.98
MOCK-01_LE,Control,1,2,-0.8,56.5,36.59
MOCK-01_LE,Control,1,2,-0.8,57.0,36.45
MOCK-01_LE,Control,1,2,-0.8,57.5,39.06
MOCK-01_LE,Control,1,2,-0.8,58.0,39.25
MOCK-01_LE,Control,1,2,-0.8,58.5,38.86
MOCK-01_LE,Control,1,2,-0.8,59.0,37.86
MOCK-01_LE,Control,1,2,-0.8,59.5,37.51
MOCK-01_LE,Control,1,2,-0.8,60.0,36.0
MOCK-01_LE,Control,1,2,-0.8,60.5,35.01
MOCK-01_LE,Control,1,2,-0.8,61.0,36.18
MOCK-01_LE,Control,1,2,-0.8,61.5,36.73
MOCK-01_LE,Control,1,2,-0.8,62.0,36.05
MOCK-01_LE,Control,1,2,-0.8,62.5,40.97
MOCK-01_LE,Control,1,2,-0.8,63.0,36.91
MOCK-01_LE,Control,1,2,-0.8,63.5,34.92
MOCK-01_LE,Control,1,2,-0.8,64.0,37.53
MOCK-01_LE,Control,1,2,-0.8,64.5,37.55
MOCK-01_LE,Control,1,2,-0.8,65.0,39.9
MOCK-01_LE,Control,1,2,-0.8,65.5,43.42
MOCK-01_LE,Control,1,2,-0.8,66.0,42.04
MOCK-01_LE,Control,1,2,-0.8,66.5,39.91
MOCK-01_LE,Control,1,2,-0.8,67.0,40.43
MOCK-01_LE,Control,1,2,-0.8,67.5,40.03
MOCK-01_LE,Control,1,2,-0.8,68.0,40.08
MOCK-01_LE,Control,1,2,-0.8,68.5,41.29
MOCK-01_LE,Control,1,2,-0.8,69.0,40.25
MOCK-01_LE,Control,1,2,-0.8,69.5,39.05
MOCK-01_LE,Control,1,2,-0.8,70.0,41.45
MOCK-01_LE,Control,1,2,-0.8,70.5,41.23
MOCK-01_LE,Control,1,2,-0.8,71.0,39.26
MOCK-01_LE,Control,1,2,-0.8,71.5,44.64
MOCK-01_LE,Control,1,2,-0.8,72.0,40.6
MOCK-01_LE,Control,1,2,-0.8,72.5,44.93
MOCK-01_LE,Control,1,2,-0.8,73.0,42.1
MOCK-01_LE,Control,1,2,-0.8,73.5,43.81
MOCK-01_LE,Control,1,2,-0.8,74.0,40.49
MOCK-01_LE,Control,1,2,-0.8,74.5,46.17
MOCK-01_LE,Control,1,2,-0.8,75.0,44.67
MOCK-01_LE,Control,1,2,-0.8,75.5,41.17
MOCK-01_LE,Control,1,2,-0.8,76.0,42.77
MOCK-01_LE,Control,1,2,-0.8,76.5,42.0
MOCK-01_LE,Control,1,2,-0.8,77.0,43.09
MOCK-01_LE,Control,1,2,-0.8,77.5,42.33
MOCK-01_LE,Control,1,2,-0.8,78.0,42.6
MOCK-01_LE,Control,1,2,-0.8,78.5,42.42
MOCK-01_LE,Control,1,2,-0.8,79.0,42.37
MOCK-01_LE,Control,1,2,-0.8,79.5,42.19
MOCK-01_LE,Control,1,2,-0.8,80.0,44.6
MOCK-01_LE,Control,1,2,-0.8,80.5,41.8
MOCK-01_LE,Control,1,2,-0.8,81.0,44.51
MOCK-01_LE,Control,1,2,-0.8,81.5,46.54
MOCK-01_LE,Control,1,2,-0.8,82.0,44.46
MOCK-01_LE,Control,1,2,-0.8,82.5,42.97
MOCK-01_LE,Control,1,2,-0.8,83.0,43.25
MOCK-01_LE,Control,1,2,-0.8,83.5,43.95
MOCK-01_LE,Control,1,2,-0.8,84.0,44.45
MOCK-01_LE,Control,1,2,-0.8,84.5,45.07
MOCK-01_LE,Control,1,2,-0.8,85.0,42.87
MOCK-01_LE,Control,1,2,-0.8,85.5,45.64
MOCK-01_LE,Control,1,2,-0.8,86.0,45.61
MOCK-01_LE,Control,1,2,-0.8,86.5,41.77
MOCK-01_LE,Control,1,2,-0.8,87.0,45.38
MOCK-01_LE,Control,1,2,-0.8,87.5,43.73
MOCK-01_LE,Control,1,2,-0.8,88.0,41.52
MOCK-01_LE,Control,1,2,-0.8,88.5,45.55
MOCK-01_LE,Control,1,2,-0.8,89.0,44.69
MOCK-01_LE,Control,1,2,-0.8,89.5,43.68
MOCK-01_LE,Control,1,2,-0.8,90.0,43.68
MOCK-01_LE,Control,1,2,-0.8,90.5,43.38
MOCK-01_LE,Control,1,2,-0.8,91.0,43.62
MOCK-01_LE,Control,1,2,-0.8,91.5,48.92
MOCK-01_LE,Control,1,2,-0.8,92.0,42.77
MOCK-01_LE,Control,1,2,-0.8,92.5,44.09
MOCK-01_LE,Control,1,2,-0.8,93.0,45.36
MOCK-01_LE,Control,1,2,-0.8,93.5,44.61
MOCK-01_LE,Control,1,2,-0.8,94.0,42.91
MOCK-01_LE,Control,1,2,-0.8,94.5,43.5
MOCK-01_LE,Control,1,2,-0.8,95.0,46.4
MOCK-01_LE,Control,1,2,-0.8,95.5,41.91
MOCK-01_LE,Control,1,2,-0.8,96.0,42.29
MOCK-01_LE,Control,1,2,-0.8,96.5,43.12
MOCK-01_LE,Control,1,2,-0.8,97.0,43.07
MOCK-01_LE,Control,1,2,-0.8,97.5,42.43
MOCK-01_LE,Control,1,2,-0.8,98.0,45.12
MOCK-01_LE,Control,1,2,-0.8,98.5,43.55
MOCK-01_LE,Control,1,2,-0.8,99.0,42.48
MOCK-01_LE,Control,1,2,-0.8,99.5,41.34
MOCK-01_LE,Control,1,2,-0.8,100.0,44.69
MOCK-01_LE,Control,1,2,-0.8,100.5,43.35
MOCK-01_LE,Control,1,2,-0.8,101.0,41.79
MOCK-01_LE,Control,1,2,-0.8,101.5,42.82
MOCK-01_LE,Control,1,2,-0.8,102.0,43.73
MOCK-01_LE,Control,1,2,-0.8,102.5,43.95
MOCK-01_LE,Control,1,2,-0.8,103.0,41.76
MOCK-01_LE,Control,1,2,-0.8,103.5,41.07
MOCK-01_LE,Control,1,2,-0.8,104.0,42.54
MOCK-01_LE,Control,1,2,-0.8,104.5,40.06
MOCK-01_LE,Control,1,2,-0.8,105.0,40.91
MOCK-01_LE,Control,1,2,-0.8,105.5,43.42
MOCK-01_LE,Control,1,2,-0.8,106.0,42.25
MOCK-01_LE,Control,1,2,-0.8,106.5,40.31
MOCK-01_LE,Control,1,2,-0.8,107.0,42.83
MOCK-01_LE,Control,1,2,-0.8,107.5,43.19
MOCK-01_LE,Control,1,2,-0.8,108.0,42.03
MOCK-01_LE,Control,1,2,-0.8,108.5,41.49
MOCK-01_LE,Control,1,2,-0.8,109.0,39.9
MOCK-01_LE,Control,1,2,-0.8,109.5,39.74
MOCK-01_LE,Control,1,2,-0.8,110.0,40.41
MOCK-01_LE,Control,1,2,-0.8,110.5,37.04
MOCK-01_LE,Control,1,2,-0.8,111.0,41.15
MOCK-01_LE,Control,1,2,-0.8,111.5,38.47
MOCK-01_LE,Control,1,2,-0.8,112.0,39.69
MOCK-01_LE,Control,1,2,-0.8,112.5,40.45
MOCK-01_LE,Control,1,2,-0.8,113.0,41.72
MOCK-01_LE,Control,1,2,-0.8,113.5,39.23
MOCK-01_LE,Control,1,2,-0.8,114.0,41.41
MOCK-01_LE,Control,1,2,-0.8,114.5,40.75
MOCK-01_LE,Control,1,2,-0.8,115.0,36.45
MOCK-01_LE,Control,1,2,-0.8,115.5,41.03
MOCK-01_LE,Control,1,2,-0.8,116.0,39.02
MOCK-01_LE,Control,1,2,-0.8,116.5,40.78
MOCK-01_LE,Control,1,2,-0.8,117.0,38.86
MOCK-01_LE,Control,1,2,-0.8,117.5,37.54
MOCK-01_LE,Control,1,2,-0.8,118.0,37.58
MOCK-01_LE,Control,1,2,-0.8,118.5,36.66
MOCK-01_LE,Control,1,2,-0.8,119.0,37.32
MOCK-01_LE,Control,1,2,-0.8,119.5,38.53
MOCK-01_LE,Control,1,2,-0.8,120.0,39.83
MOCK-01_LE,Control,1,2,-0.8,120.5,37.94
MOCK-01_LE,Control,1,2,-0.8,121.0,38.45
MOCK-01_LE,Control,1,2,-0.8,121.5,37.23
MOCK-01_LE,Control,1,2,-0.8,122.0,36.27
MOCK-01_LE,Control,1,2,-0.8,122.5,37.4
MOCK-01_LE,Control,1,2,-0.8,123.0,36.18
MOCK-01_LE,Control,1,2,-0.8,123.5,38.05
MOCK-01_LE,Control,1,2,-0.8,124.0,36.24
MOCK-01_LE,Control,1,2,-0.8,124.5,34.62
MOCK-01_LE,Control,1,2,-0.8,125.0,37.97
MOCK-01_LE,Control,1,2,-0.8,125.5,35.43
MOCK-01_LE,Control,1,2,-0.8,126.0,35.48
MOCK-01_LE,Control,1,2,-0.8,126.5,34.25
MOCK-01_LE,Control,1,2,-0.8,127.0,35.38
MOCK-01_LE,Control,1,2,-0.8,127.5,36.27
MOCK-01_LE,Control,1,2,-0.8,128.0,36.92
MOCK-01_LE,Control,1,2,-0.8,128.5,36.02
MOCK-01_LE,Control,1,2,-0.8,129.0,32.29
MOCK-01_LE,Control,1,2,-0.8,129.5,34.56
MOCK-01_LE,Control,1,2,-0.8,130.0,33.92
MOCK-01_LE,Control,1,2,-0.8,130.5,34.34
MOCK-01_LE,Control,1,2,-0.8,131.0,35.5
MOCK-01_LE,Control,1,2,-0.8,131.5,33.57
MOCK-01_LE,Control,1,2,-0.8,132.0,32.49
MOCK-01_LE,Control,1,2,-0.8,132.5,32.52
MOCK-01_LE,Control,1,2,-0.8,133.0,32.6
MOCK-01_LE,Control,1,2,-0.8,133.5,30.7
MOCK-01_LE,Control,1,2,-0.8,134.0,35.66
MOCK-01_LE,Control,1,2,-0.8,134.5,32.49
MOCK-01_LE,Control,1,2,-0.8,135.0,33.91
MOCK-01_LE,Control,1,2,-0.8,135.5,33.75
MOCK-01_LE,Control,1,2,-0.8,136.0,34.17
MOCK-01_LE,Control,1,2,-0.8,136.5,31.16
MOCK-01_LE,Control,1,2,-0.8,137.0,32.21
MOCK-01_LE,Control,1,2,-0.8,137.5,33.0
MOCK-01_LE,Control,1,2,-0.8,138.0,30.08
MOCK-01_LE,Control,1,2,-0.8,138.5,30.83
MOCK-01_LE,Control,1,2,-0.8,139.0,32.28
MOCK-01_LE,Control,1,2,-0.8,139.5,31.51
MOCK-01_LE,Control,1,2,-0.8,140.0,29.54
MOCK-01_LE,Control,1,2,-0.8,140.5,31.26
MOCK-01_LE,Control,1,2,-0.8,141.0,28.84
MOCK-01_LE,Control,1,2,-0.8,141.5,30.1
MOCK-01_LE,Control,1,2,-0.8,142.0,30.87
MOCK-01_LE,Control,1,2,-0.8,142.5,31.82
MOCK-01_LE,Control,1,2,-0.8,143.0,30.77
MOCK-01_LE,Control,1,2,-0.8,143.5,30.97
MOCK-01_LE,Control,1,2,-0.8,144.0,30.55
MOCK-01_LE,Control,1,2,-0.8,144.5,29.93
MOCK-01_LE,Control,1,2,-0.8,145.0,30.39
MOCK-01_LE,Control,1,2,-0.8,145.5,28.54
MOCK-01_LE,Control,1,2,-0.8,146.0,28.18
MOCK-01_LE,Control,1,2,-0.8,146.5,30.54
MOCK-01_LE,Control,1,2,-0.8,147.0,29.06
MOCK-01_LE,Control,1,2,-0.8,147.5,30.59
MOCK-01_LE,Control,1,2,-0.8,148.0,30.3
MOCK-01_LE,Control,1,2,-0.8,148.5,29.53
MOCK-01_LE,Control,1,2,-0.8,149.0,26.1
MOCK-01_LE,Control,1,2,-0.8,149.5,26.96
MOCK-01_LE,Control,1,2,-0.8,150.0,29.25
MOCK-01_LE,Control,1,2,-0.8,150.5,28.61
MOCK-01_LE,Control,1,2,-0.8,151.0,28.31
MOCK-01_LE,Control,1,2,-0.8,151.5,26.87
MOCK-01_LE,Control,1,2,-0.8,152.0,26.78
MOCK-01_LE,Control,1,2,-0.8,152.5,25.16
MOCK-01_LE,Control,1,2,-0.8,153.0,27.6
MOCK-01_LE,Control,1,2,-0.8,153.5,25.5
MOCK-01_LE,Control,1,2,-0.8,154.0,27.38
MOCK-01_LE,Control,1,2,-0.8,154.5,27.26
MOCK-01_LE,Control,1,2,-0.8,155.0,28.42
MOCK-01_LE,Control,1,2,-0.8,155.5,24.81
MOCK-01_LE,Control,1,2,-0.8,156.0,25.12
MOCK-01_LE,Control,1,2,-0.8,156.5,26.22
MOCK-01_LE,Control,1,2,-0.8,157.0,26.32
MOCK-01_LE,Control,1,2,-0.8,157.5,24.81
MOCK-01_LE,Control,1,2,-0.8,158.0,23.29
MOCK-01_LE,Control,1,2,-0.8,158.5,23.7
MOCK-01_LE,Control,1,2,-0.8,159.0,24.93
MOCK-01_LE,Control,1,2,-0.8,159.5,22.89
MOCK-01_LE,Control,1,2,-0.8,160.0,25.06
MOCK-01_LE,Control,1,2,-0.8,160.5,23.69
MOCK-01_LE,Control,1,2,-0.8,161.0,25.9
MOCK-01_LE,Control,1,2,-0.8,161.5,24.76
MOCK-01_LE,Control,1,2,-0.8,162.0,21.59
MOCK-01_LE,Control,1,2,-0.8,162.5,22.05
MOCK-01_LE,Control,1,2,-0.8,163.0,20.82
MOCK-01_LE,Control,1,2,-0.8,163.5,24.94
MOCK-01_LE,Control,1,2,-0.8,164.0,22.65
MOCK-01_LE,Control,1,2,-0.8,164.5,22.19
MOCK-01_LE,Control,1,2,-0.8,165.0,22.27
MOCK-01_LE,Control,1,2,-0.8,165.5,24.47
MOCK-01_LE,Control,1,2,-0.8,166.0,20.85
MOCK-01_LE,Control,1,2,-0.8,166.5,19.95
MOCK-01_LE,Control,1,2,-0.8,167.0,24.22
MOCK-01_LE,Control,1,2,-0.8,167.5,22.08
MOCK-01_LE,Control,1,2,-0.8,168.0,21.41
MOCK-01_LE,Control,1,2,-0.8,168.5,23.62
MOCK-01_LE,Control,1,2,-0.8,169.0,21.18
MOCK-01_LE,Control,1,2,-0.8,169.5,22.46
MOCK-01_LE,Control,1,2,-0.8,170.0,23.04
MOCK-01_LE,Control,1,2,-0.8,170.5,19.02
