condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
Control,1,1,-1.7,136.6,56.52
Control,1,1,-1.7,136.8,53.68
Control,1,1,-1.7,137.0,50.56
Control,1,1,-1.7,137.2,47.21
Control,1,1,-1.7,137.4,43.72
Control,1,1,-1.7,137.6,40.22
Control,1,1,-1.7,137.8,36.84
Control,1,1,-1.7,138.0,33.78
Control,1,1,-1.7,138.2,31.2
Control,1,1,-1.7,138.4,29.3
Control,1,1,-1.7,138.6,28.27
Control,1,1,-1.7,138.8,28.26
Control,1,1,-1.7,139.0,29.39
Control,1,1,-1.7,139.2,31.75
Control,1,1,-1.7,139.4,35.37
Control,1,1,-1.7,139.6,40.21
Control,1,1,-1.7,139.8,46.17
Control,1,1,-1.7,140.0,53.09
Control,1,1,-1.7,140.2,60.77
Control,1,1,-1.7,140.4,68.94
Control,1,1,-1.7,140.6,77.32
Control,1,1,-1.7,140.8,85.6
Control,1,1,-1.7,141.0,93.48
Control,1,1,-1.7,141.2,100.7
Control,1,1,-1.7,141.4,107.02
Control,1,1,-1.7,141.6,112.26
Control,1,1,-1.7,141.8,116.29
Control,1,1,-1.7,142.0,119.06
Control,1,1,-1.7,142.2,120.58
Control,1,1,-1.7,142.4,120.91
Control,1,1,-1.7,142.6,120.16
Control,1,1,-1.7,142.8,118.48
Control,1,1,-1.7,143.0,116.01
Control,1,1,-1.7,143.2,112.94
Control,1,1,-1.7,143.4,109.4
Control,1,1,-1.7,143.6,105.52
Control,1,1,-1.7,143.8,101.41
Control,1,1,-1.7,144.0,97.13
Control,1,1,-1.7,144.2,92.71
Control,1,1,-1.7,144.4,88.19
Control,1,1,-1.7,144.6,83.55
Control,1,1,-1.7,144.8,78.8
Control,1,1,-1.7,145.0,73.93
Control,1,1,-1.7,145.2,68.96
Control,1,1,-1.7,145.4,63.91
Control,1,1,-1.7,145.6,58.86
Control,1,1,-1.7,145.8,53.88
Control,1,1,-1.7,146.0,49.07
Control,1,1,-1.7,146.2,44.54
Control,1,1,-1.7,146.4,40.42
Control,1,1,-1.7,146.6,36.82
Control,1,1,-1.7,146.8,33.85
Control,1,1,-1.7,147.0,31.59
Control,1,1,-1.7,147.2,30.09
Control,1,1,-1.7,147.4,29.4
Control,1,1,-1.7,147.6,29.51
Control,1,1,-1.7,147.8,30.4
Control,1,1,-1.7,148.0,32.02
Control,1,1,-1.7,148.2,34.31
Control,1,1,-1.7,148.4,37.2
Control,1,1,-1.7,148.6,40.6
Control,1,1,-1.7,148.8,44.42
Control,1,1,-1.7,149.0,48.58
Control,1,1,-1.7,149.2,52.99
Control,1,1,-1.7,149.4,57.55
Control,1,1,-1.7,149.6,62.17
Control,1,1,-1.7,149.8,66.75
Control,1,1,-1.7,150.0,71.17
Control,1,1,-1.7,150.2,75.32
Control,1,1,-1.7,150.4,79.08
Control,1,1,-1.7,150.6,82.34
Control,1,1,-1.7,150.8,84.98
Control,1,1,-1.7,151.0,86.91
Control,1,1,-1.7,151.2,88.04
Control,1,1,-1.7,151.4,88.34
Control,1,1,-1.7,151.6,87.79
Control,1,1,-1.7,151.8,86.43
Control,1,1,-1.7,152.0,84.33
Control,1,1,-1.7,152.2,81.6
Control,1,1,-1.7,152.4,78.37
Control,1,1,-1.7,152.6,74.82
Control,1,1,-1.7,152.8,71.11
Control,1,1,-1.7,153.0,67.42
Control,1,1,-1.7,153.2,63.9
Control,1,1,-1.7,153.4,60.68
Control,1,1,-1.7,153.6,57.85
Control,1,1,-1.7,153.8,55.45
Control,1,1,-1.7,154.0,53.5
Control,1,1,-1.7,154.2,51.96
Control,1,1,-1.7,154.4,50.76
Control,1,1,-1.7,154.6,49.8
Control,1,1,-1.7,154.8,48.99
Control,1,1,-1.7,155.0,48.19
Control,1,1,-1.7,155.2,47.31
Control,1,1,-1.7,155.4,46.25
Control,1,1,-1.7,155.6,44.94
Control,1,1,-1.7,155.8,43.33
Control,1,1,-1.7,156.0,41.4
Control,1,1,-1.7,156.2,39.19
Control,1,1,-1.7,156.4,36.72
Control,1,1,-1.7,156.6,34.08
Control,1,1,-1.7,156.8,31.34
Control,1,1,-1.7,157.0,28.62
Control,1,1,-1.7,157.2,26.05
Control,1,1,-1.7,157.4,23.75
Control,1,1,-1.7,157.6,21.86
Control,1,1,-1.7,157.8,20.52
Control,1,1,-1.7,158.0,19.87
Control,1,1,-1.7,158.2,20.0
Control,1,1,-1.7,158.4,21.01
Control,1,1,-1.7,158.6,22.95
Control,1,1,-1.7,158.8,25.84
Control,1,1,-1.7,159.0,29.63
Control,1,1,-1.7,159.2,34.21
Control,1,1,-1.7,159.4,39.43
Control,1,1,-1.7,159.6,45.04
Control,1,1,-1.7,159.8,50.78
Control,1,1,-1.7,160.0,56.32
Control,1,1,-1.7,160.2,61.33
Control,1,1,-1.7,160.4,65.47
Control,1,1,-1.7,160.6,68.45
Control,1,1,-1.7,160.8,70.02
Control,1,1,-1.7,161.0,70.03
Control,1,1,-1.7,161.2,68.44
Control,1,1,-1.7,161.4,65.33
Control,1,1,-1.7,161.6,60.88
Control,1,1,-1.7,161.8,55.4
Control,1,1,-1.7,162.0,49.28
Control,1,1,-1.7,162.2,41.43
Control,1,1,-1.7,162.4,36.07
Control,1,1,-1.7,162.6,31.31
Control,1,1,-1.7,162.8,27.5
Control,1,1,-1.7,163.0,24.9
Control,1,1,-1.7,163.2,23.62
Control,1,1,-1.7,163.4,23.69
Control,1,1,-1.7,163.6,24.97
Control,1,1,-1.7,163.8,27.21
Control,1,1,-1.7,164.0,30.06
Control,1,1,-1.7,164.2,33.1
Control,1,1,-1.7,164.4,35.88
Control,1,1,-1.7,164.6,37.98
Control,1,1,-1.7,164.8,39.04
Control,1,1,-1.7,165.0,38.82
Control,1,1,-1.7,165.2,37.19
Control,1,1,-1.7,165.4,34.2
Control,1,1,-1.7,165.6,30.01
Control,1,1,-1.7,165.8,24.93
Control,1,1,-1.7,166.0,19.35
Control,1,1,-1.7,166.2,13.72
Control,1,1,-1.7,166.4,8.51
Control,1,1,-1.7,166.6,4.1
Control,1,1,-1.7,166.8,0.84
Control,1,1,-1.7,167.0,-1.08
Control,1,1,-1.7,167.2,-1.6
Control,1,1,-1.7,167.4,-0.8
Control,1,1,-1.7,167.6,1.12
Control,1,1,-1.7,167.8,3.82
Control,1,1,-1.7,168.0,6.94
Control,1,1,-1.7,168.2,10.06
Control,1,1,-1.7,168.4,12.8
Control,1,1,-1.7,168.6,14.85
Control,1,1,-1.7,168.8,16.0
Control,1,1,-1.7,169.0,16.16
Control,1,1,-1.7,169.2,15.36
Control,1,1,-1.7,169.4,13.74
Control,1,1,-1.7,169.6,11.55
Control,1,1,-1.7,169.8,9.09
Control,1,1,-1.7,170.0,6.68
Control,1,1,-1.7,170.2,4.6
Control,1,1,-1.7,170.4,3.11
Control,1,1,-1.7,170.6,2.34
Control,1,1,-1.7,170.8,2.36
Control,1,1,-1.7,171.0,3.11
Control,1,1,-1.7,171.2,4.44
Control,1,1,-1.7,171.4,6.16
Control,1,1,-1.7,171.6,8.0
Control,1,1,-1.7,171.8,9.73
Control,1,1,-1.7,172.0,11.12
Control,1,1,-1.7,172.2,12.03
Control,1,1,-1.7,172.4,12.39
Control,1,1,-1.7,172.6,12.22
Control,1,1,-1.7,172.8,11.62
Control,1,1,-1.7,173.0,10.78
Control,1,1,-1.7,173.2,9.91
Control,1,1,-1.7,173.4,9.23
Control,1,1,-1.7,173.6,8.95
Control,1,1,-1.7,173.8,9.21
Control,1,1,-1.7,174.0,10.07
Control,1,1,-1.7,174.2,11.51
Control,1,1,-1.7,174.4,13.41
Control,1,1,-1.7,174.6,15.56
Control,1,1,-1.7,174.8,17.73
Control,1,1,-1.7,175.0,19.61
Control,1,1,-1.7,175.2,20.96
Control,1,1,-1.7,175.4,21.54
Control,1,1,-1.7,175.6,21.21
Control,1,1,-1.7,175.8,19.92
Control,1,1,-1.7,176.0,17.73
Control,1,1,-1.7,176.2,14.81
Control,1,1,-1.7,176.4,11.38
Control,1,1,-1.7,176.6,7.76
Control,1,1,-1.7,176.8,4.25
Control,1,1,-1.7,177.0,1.16
Control,1,1,-1.7,177.2,-1.27
Control,1,1,-1.7,177.4,-2.88
Control,1,1,-1.7,177.6,-3.6
Control,1,1,-1.7,177.8,-3.48
Control,1,1,-1.7,178.0,-2.67
Control,1,1,-1.7,178.2,-1.4
Control,1,1,-1.7,178.4,0.05
Control,1,1,-1.7,178.6,1.36
Control,1,1,-1.7,178.8,2.26
Control,1,1,-1.7,179.0,2.5
Control,1,1,-1.7,179.2,1.93
Control,1,1,-1.7,179.4,0.47
Control,1,1,-1.7,179.6,-1.84
Control,1,1,-1.7,179.8,-4.9
Control,1,1,-1.7,180.0,-8.52
Control,1,1,-1.7,180.2,-12.48
Control,1,1,-1.7,180.4,-16.54
Control,1,1,-1.7,180.6,-20.5
Control,1,1,-1.7,180.8,-24.17
Control,1,1,-1.7,181.0,-27.46
Control,1,1,-1.7,181.2,-30.34
Control,1,1,-1.7,181.4,-32.84
Control,1,1,-1.7,181.6,-35.04
Control,1,1,-1.7,181.8,-37.07
Control,1,1,-1.7,182.0,-39.06
Control,1,1,-1.7,182.2,-41.1
Control,1,1,-1.7,182.4,-43.26
Control,1,1,-1.7,182.6,-45.52
Control,1,1,-1.7,182.8,-47.81
Control,1,1,-1.7,183.0,-49.97
Control,1,1,-1.7,183.2,-51.81
Control,1,1,-1.7,183.4,-53.09
Control,1,1,-1.7,183.6,-53.58
Control,1,1,-1.7,183.8,-53.08
Control,1,1,-1.7,184.0,-51.47
Control,1,1,-1.7,184.2,-48.7
Control,1,1,-1.7,184.4,-44.83
Control,1,1,-1.7,184.6,-40.06
Control,1,1,-1.7,184.8,-34.63
Control,1,1,-1.7,185.0,-28.91
Control,1,1,-1.7,185.2,-23.28
Control,1,1,-1.7,185.4,-18.13
Control,1,1,-1.7,185.6,-13.82
Control,1,1,-1.7,185.8,-10.65
Control,1,1,-1.7,186.0,-8.77
Control,1,1,-1.7,186.2,-8.27
Control,1,1,-1.7,186.4,-9.08
Control,1,1,-1.7,186.6,-11.03
Control,1,1,-1.7,186.8,-13.84
Control,1,1,-1.7,187.0,-17.19
Control,1,1,-1.7,187.2,-20.73
Control,1,1,-1.7,187.4,-24.14
Control,1,1,-1.7,187.6,-27.14
Control,1,1,-1.7,187.8,-29.57
Control,1,1,-1.7,188.0,-31.34
Control,1,1,-1.7,188.2,-32.48
Control,1,1,-1.7,188.4,-33.13
Control,1,1,-1.7,188.6,-33.5
Control,1,1,-1.7,188.8,-33.85
Control,1,1,-1.7,189.0,-34.44
Control,1,1,-1.7,189.2,-35.51
Control,1,1,-1.7,189.4,-37.26
Control,1,1,-1.7,189.6,-39.78
Control,1,1,-1.7,189.8,-43.07
Control,1,1,-1.7,190.0,-47.02
Control,1,1,-1.7,190.2,-51.46
Control,1,1,-1.7,190.4,-56.12
Control,1,1,-1.7,190.6,-60.7
Control,1,1,-1.7,190.8,-64.9
Control,1,1,-1.7,191.0,-68.45
Control,1,1,-1.7,191.2,-71.14
Control,1,1,-1.7,191.4,-72.84
Control,1,1,-1.7,191.6,-73.5
Control,1,1,-1.7,191.8,-73.19
Control,1,1,-1.7,192.0,-72.03
Control,1,1,-1.7,192.2,-70.21
Control,1,1,-1.7,192.4,-67.96
Control,1,1,-1.7,192.6,-65.5
Control,1,1,-1.7,192.8,-63.02
Control,1,1,-1.7,193.0,-60.66
Control,1,1,-1.7,193.2,-58.49
Control,1,1,-1.7,193.4,-56.52
Control,1,1,-1.7,193.6,-54.66
Control,1,1,-1.7,193.8,-52.78
Control,1,1,-1.7,194.0,-50.72
Control,1,1,-1.7,194.2,-48.3
Control,1,1,-1.7,194.4,-45.38
Control,1,1,-1.7,194.6,-41.86
Control,1,1,-1.7,194.8,-37.71
Control,1,1,-1.7,195.0,-32.98
Control,1,1,-1.7,195.2,-27.8
Control,1,1,-1.7,195.4,-22.38
Control,1,1,-1.7,195.6,-16.99
Control,1,1,-1.7,195.8,-11.92
Control,1,1,-1.7,196.0,-7.46
Control,1,1,-1.7,196.2,-3.89
Control,1,1,-1.7,196.4,-1.42
Control,1,1,-1.7,196.6,-0.19
Control,1,1,-1.7,196.8,-0.25
Control,1,1,-1.7,197.0,-1.55
Control,1,1,-1.7,197.2,-3.97
Control,1,1,-1.7,197.4,-7.3
Control,1,1,-1.7,197.6,-11.31
Control,1,1,-1.7,197.8,-15.71
Control,1,1,-1.7,198.0,-20.26
Control,1,1,-1.7,198.2,-24.71
Control,1,1,-1.7,198.4,-28.91
Control,1,1,-1.7,198.6,-32.75
Control,1,1,-1.7,198.8,-36.18
Control,1,1,-1.7,199.0,-39.26
Control,1,1,-1.7,199.2,-42.08
Control,1,1,-1.7,199.4,-44.8
Control,1,1,-1.7,199.6,-47.58
Control,1,1,-1.7,199.8,-50.6
Control,1,1,-1.7,200.0,-54.03
Control,1,1,-1.7,200.2,-57.97
Control,1,1,-1.7,200.4,-62.52
Control,1,1,-1.7,200.6,-67.67
Control,1,1,-1.7,200.8,-73.37
Control,1,1,-1.7,201.0,-79.51
Control,1,1,-1.7,201.2,-85.93
Control,1,1,-1.7,201.4,-92.41
Control,1,1,-1.7,201.6,-98.7
Control,1,1,-1.7,201.8,-104.55
Control,1,1,-1.7,202.0,-109.7
Control,1,1,-1.7,202.2,-112.15
Control,1,1,-1.7,202.4,-114.58
Control,1,1,-1.7,202.6,-115.76
Control,1,1,-1.7,202.8,-115.6
Control,1,1,-1.7,203.0,-114.03
Control,1,1,-1.7,203.2,-111.03
Control,1,1,-1.7,203.4,-106.62
Control,1,1,-1.7,203.6,-100.88
Control,1,1,-1.7,203.8,-93.93
Control,1,1,-1.7,204.0,-85.94
Control,1,1,-1.7,204.2,-77.12
Control,1,1,-1.7,204.4,-67.73
Control,1,1,-1.7,204.6,-58.05
Control,1,1,-1.7,204.8,-48.4
Control,1,1,-1.7,205.0,-39.09
Control,1,1,-1.7,205.2,-30.46
Control,1,1,-1.7,205.4,-22.78
Control,1,1,-1.7,205.6,-16.31
Control,1,1,-1.7,205.8,-11.25
Control,1,1,-1.7,206.0,-7.69
Control,1,1,-1.7,206.2,-5.69
Control,1,1,-1.7,206.4,-5.19
Control,1,1,-1.7,206.6,-6.05
Control,1,1,-1.7,206.8,-8.08
Control,1,1,-1.7,207.0,-11.0
Control,1,1,-1.7,207.2,-14.53
Control,1,1,-1.7,207.4,-18.36
Control,1,1,-1.7,207.6,-22.23
Control,1,1,-1.7,207.8,-25.88
Control,1,1,-1.7,208.0,-29.15
Control,1,1,-1.7,208.2,-31.96
Control,1,1,-1.7,208.4,-34.3
Control,1,1,-1.7,208.6,-36.25
Control,1,1,-1.7,208.8,-37.95
Control,1,1,-1.7,209.0,-39.6
Control,1,1,-1.7,209.2,-41.41
Control,1,1,-1.7,209.4,-43.6
Control,1,1,-1.7,209.6,-46.34
Control,1,1,-1.7,209.8,-49.77
Control,1,1,-1.7,210.0,-53.92
Control,1,1,-1.7,210.2,-58.76
Control,1,1,-1.7,210.4,-64.17
Control,1,1,-1.7,210.6,-69.96
Control,1,1,-1.7,210.8,-75.88
Control,1,1,-1.7,211.0,-81.64
Control,1,1,-1.7,211.2,-86.98
Control,1,1,-1.7,211.4,-91.63
Control,1,1,-1.7,211.6,-95.41
Control,1,1,-1.7,211.8,-98.18
Control,1,1,-1.7,212.0,-99.89
Control,1,1,-1.7,212.2,-100.59
Control,1,1,-1.7,212.4,-100.38
Control,1,1,-1.7,212.6,-99.42
Control,1,1,-1.7,212.8,-97.92
Control,1,1,-1.7,213.0,-96.08
Control,1,1,-1.7,213.2,-94.07
Control,1,1,-1.7,213.4,-92.03
Control,1,1,-1.7,213.6,-90.05
Control,1,1,-1.7,213.8,-88.14
Control,1,1,-1.7,214.0,-86.23
Control,1,1,-1.7,214.2,-84.23
Control,1,1,-1.7,214.4,-81.99
Control,1,1,-1.7,214.6,-79.35
Control,1,1,-1.7,214.8,-76.2
Control,1,1,-1.7,215.0,-72.45
Control,1,1,-1.7,215.2,-68.07
Control,1,1,-1.7,215.4,-63.13
Control,1,1,-1.7,215.6,-57.77
Control,1,1,-1.7,215.8,-52.21
Control,1,1,-1.7,216.0,-46.71
Control,1,1,-1.7,216.2,-41.58
Control,1,1,-1.7,216.4,-37.13
Control,1,1,-1.7,216.6,-33.62
Control,1,1,-1.7,216.8,-31.26
Control,1,1,-1.7,217.0,-30.18
Control,1,1,-1.7,217.2,-30.4
Control,1,1,-1.7,217.4,-31.84
Control,1,1,-1.7,217.6,-34.31
Control,1,1,-1.7,217.8,-37.58
Control,1,1,-1.7,218.0,-41.34
Control,1,1,-1.7,218.2,-45.28
Control,1,1,-1.7,218.4,-49.12
Control,1,1,-1.7,218.6,-52.62
Control,1,1,-1.7,218.8,-55.63
Control,1,1,-1.7,219.0,-58.1
Control,1,1,-1.7,219.2,-60.06
Control,1,1,-1.7,219.4,-61.66
Control,1,1,-1.7,219.6,-63.1
Control,1,1,-1.7,219.8,-64.63
Control,1,1,-1.7,220.0,-66.5
Control,1,1,-1.7,220.2,-68.93
Control,1,1,-1.7,220.4,-72.11
Control,1,1,-1.7,220.6,-76.11
Control,1,1,-1.7,220.8,-80.92
Control,1,1,-1.7,221.0,-86.43
Control,1,1,-1.7,221.2,-92.42
Control,1,1,-1.7,221.4,-98.63
Control,1,1,-1.7,221.6,-104.74
Control,1,1,-1.7,221.8,-110.41
Control,1,1,-1.7,222.0,-115.37
Control,1,1,-1.7,222.2,-119.35
Control,1,1,-1.7,222.4,-122.21
Control,1,1,-1.7,222.6,-123.85
Control,1,1,-1.7,222.8,-124.3
Control,1,1,-1.7,223.0,-123.63
Control,1,1,-1.7,223.2,-121.99
Control,1,1,-1.7,223.4,-119.54
Control,1,1,-1.7,223.6,-116.44
Control,1,1,-1.7,223.8,-112.82
Control,1,1,-1.7,224.0,-108.76
Control,1,1,-1.7,224.2,-104.25
Control,1,1,-1.7,224.4,-99.26
Control,1,1,-1.7,224.6,-93.67
Control,1,1,-1.7,224.8,-87.36
Control,1,1,-1.7,225.0,-80.22
Control,1,1,-1.7,225.2,-72.16
Control,1,1,-1.7,225.4,-63.18
Control,1,1,-1.7,225.6,-53.41
Control,1,1,-1.7,225.8,-43.08
Control,1,1,-1.7,226.0,-32.54
Control,1,1,-1.7,226.2,-22.26
Control,1,1,-1.7,226.4,-12.8
Control,1,1,-1.7,226.6,-4.73
Control,1,1,-1.7,226.8,1.39
Control,1,1,-1.7,227.0,5.06
Control,1,1,-1.7,227.2,5.96
Control,1,1,-1.7,227.4,3.9
Control,1,1,-1.7,227.6,-1.07
Control,1,1,-1.7,227.8,-8.69
Control,1,1,-1.7,228.0,-18.51
Control,1,1,-1.7,228.2,-29.89
Control,1,1,-1.7,228.4,-42.09
Control,1,1,-1.7,228.6,-54.31
Control,1,1,-1.7,228.8,-65.79
Control,1,1,-1.7,229.0,-75.85
Control,1,1,-1.7,229.2,-83.98
Control,1,1,-1.7,229.4,-89.89
Control,1,1,-1.7,229.6,-93.51
Control,1,1,-1.7,229.8,-95.01
Control,1,1,-1.7,230.0,-94.76
Control,1,1,-1.7,230.2,-93.3
Control,1,1,-1.7,230.4,-91.26
Control,1,1,-1.7,230.6,-89.3
Control,1,1,-1.7,230.8,-88.02
Control,1,1,-1.7,231.0,-87.89
Control,1,1,-1.7,231.2,-89.2
Control,1,1,-1.7,231.4,-92.04
Control,1,1,-1.7,231.6,-96.25
Control,1,1,-1.7,231.8,-101.5
Control,1,1,-1.7,232.0,-107.27
Control,1,1,-1.7,232.2,-112.96
Control,1,1,-1.7,232.4,-117.93
Control,1,1,-1.7,232.6,-121.59
Control,1,1,-1.7,232.8,-123.45
Control,1,1,-1.7,233.0,-123.21
Control,1,1,-1.7,233.2,-120.77
Control,1,1,-1.7,233.4,-116.24
Control,1,1,-1.7,233.6,-109.94
Control,1,1,-1.7,233.8,-102.34
Control,1,1,-1.7,234.0,-94.03
Control,1,1,-1.7,234.2,-85.63
Control,1,1,-1.7,234.4,-77.72
Control,1,1,-1.7,234.6,-70.78
Control,1,1,-1.7,234.8,-65.14
Control,1,1,-1.7,235.0,-60.95
Control,1,1,-1.7,235.2,-58.13
Control,1,1,-1.7,235.4,-56.44
Control,1,1,-1.7,235.6,-55.5
Control,1,1,-1.7,235.8,-54.84
Control,1,1,-1.7,236.0,-53.95
Control,1,1,-1.7,236.2,-52.4
Control,1,1,-1.7,236.4,-49.84
Control,1,1,-1.7,236.6,-46.12
Control,1,1,-1.7,236.8,-41.25
Control,1,1,-1.7,237.0,-35.46
Control,1,1,-1.7,237.2,-29.17
Control,1,1,-1.7,237.4,-22.91
Control,1,1,-1.7,237.6,-17.3
Control,1,1,-1.7,237.8,-12.98
Control,1,1,-1.7,238.0,-10.53
Control,1,1,-1.7,238.2,-10.37
Control,1,1,-1.7,238.4,-12.77
Control,1,1,-1.7,238.6,-17.76
Control,1,1,-1.7,238.8,-25.16
Control,1,1,-1.7,239.0,-34.57
Control,1,1,-1.7,239.2,-45.44
Control,1,1,-1.7,239.4,-57.09
Control,1,1,-1.7,239.6,-68.8
Control,1,1,-1.7,239.8,-79.9
Control,1,1,-1.7,240.0,-89.78
Control,1,1,-1.7,240.2,-98.0
Control,1,1,-1.7,240.4,-104.31
Control,1,1,-1.7,240.6,-108.67
Control,1,1,-1.7,240.8,-111.2
Control,1,1,-1.7,241.0,-112.21
Control,1,1,-1.7,241.2,-112.1
Control,1,1,-1.7,241.4,-111.35
Control,1,1,-1.7,241.6,-110.42
Control,1,1,-1.7,241.8,-109.7
Control,1,1,-1.7,242.0,-109.47
Control,1,1,-1.7,242.2,-110.46
Control,1,1,-1.7,242.4,-111.77
Control,1,1,-1.7,242.6,-113.4
Control,1,1,-1.7,242.8,-115.0
Control,1,1,-1.7,243.0,-116.2
Control,1,1,-1.7,243.2,-116.57
Control,1,1,-1.7,243.4,-115.76
Control,1,1,-1.7,243.6,-113.52
Control,1,1,-1.7,243.8,-109.7
Control,1,1,-1.7,244.0,-104.33
Control,1,1,-1.7,244.2,-97.54
Control,1,1,-1.7,244.4,-89.64
Control,1,1,-1.7,244.6,-81.0
Control,1,1,-1.7,244.8,-72.07
Control,1,1,-1.7,245.0,-63.31
Control,1,1,-1.7,245.2,-55.16
Control,1,1,-1.7,245.4,-47.97
Control,1,1,-1.7,245.6,-42.0
Control,1,1,-1.7,245.8,-37.42
Control,1,1,-1.7,246.0,-34.25
Control,1,1,-1.7,246.2,-32.43
Control,1,1,-1.7,246.4,-31.8
Control,1,1,-1.7,246.6,-32.15
Control,1,1,-1.7,246.8,-33.27
Control,1,1,-1.7,247.0,-34.92
Control,1,1,-1.7,247.2,-36.92
Control,1,1,-1.7,247.4,-39.15
Control,1,1,-1.7,247.6,-41.52
Control,1,1,-1.7,247.8,-44.03
Control,1,1,-1.7,248.0,-46.73
Control,1,1,-1.7,248.2,-49.67
Control,1,1,-1.7,248.4,-52.96
Control,1,1,-1.7,248.6,-56.66
Control,1,1,-1.7,248.8,-60.82
Control,1,1,-1.7,249.0,-65.46
Control,1,1,-1.7,249.2,-70.53
Control,1,1,-1.7,249.4,-75.95
Control,1,1,-1.7,249.6,-81.6
Control,1,1,-1.7,249.8,-87.31
Control,1,1,-1.7,250.0,-92.93
Control,1,1,-1.7,250.2,-98.3
Control,1,1,-1.7,250.4,-103.28
Control,1,1,-1.7,250.6,-107.75
Control,1,1,-1.7,250.8,-111.64
Control,1,1,-1.7,251.0,-114.91
Control,1,1,-1.7,251.2,-117.54
Control,1,1,-1.7,251.4,-119.53
Control,1,1,-1.7,251.6,-120.89
Control,1,1,-1.7,251.8,-121.63
Control,1,1,-1.7,252.0,-121.74
Control,1,1,-1.7,252.2,-121.2
Control,1,1,-1.7,252.4,-119.98
Control,1,1,-1.7,252.6,-118.04
Control,1,1,-1.7,252.8,-115.33
Control,1,1,-1.7,253.0,-111.83
Control,1,1,-1.7,253.2,-107.53
Control,1,1,-1.7,253.4,-102.48
Control,1,1,-1.7,253.6,-96.74
Control,1,1,-1.7,253.8,-90.45
Control,1,1,-1.7,254.0,-83.77
Control,1,1,-1.7,254.2,-76.9
Control,1,1,-1.7,254.4,-70.06
Control,1,1,-1.7,254.6,-63.44
Control,1,1,-1.7,254.8,-57.23
Control,1,1,-1.7,255.0,-51.59
Control,1,1,-1.7,255.2,-46.6
Control,1,1,-1.7,255.4,-42.31
Control,1,1,-1.7,255.6,-38.69
Control,1,1,-1.7,255.8,-35.69
Control,1,1,-1.7,256.0,-33.21
Control,1,1,-1.7,256.2,-31.15
Control,1,1,-1.7,256.4,-29.42
Control,1,1,-1.7,256.6,-27.96
Control,1,1,-1.7,256.8,-26.75
Control,1,1,-1.7,257.0,-25.82
Control,1,1,-1.7,257.2,-25.26
Control,1,1,-1.7,257.4,-25.17
Control,1,1,-1.7,257.6,-25.7
Control,1,1,-1.7,257.8,-26.95
Control,1,1,-1.7,258.0,-29.01
Control,1,1,-1.7,258.2,-31.89
Control,1,1,-1.7,258.4,-35.53
Control,1,1,-1.7,258.6,-39.77
Control,1,1,-1.7,258.8,-44.34
Control,1,1,-1.7,259.0,-48.89
Control,1,1,-1.7,259.2,-53.02
Control,1,1,-1.7,259.4,-56.3
Control,1,1,-1.7,259.6,-58.32
Control,1,1,-1.7,259.8,-58.74
Control,1,1,-1.7,260.0,-57.3
Control,1,2,-0.8,0.0,-68.96
Control,1,2,-0.8,0.2,-44.77
Control,1,2,-0.8,0.4,-21.89
Control,1,2,-0.8,0.6,-1.62
Control,1,2,-0.8,0.8,14.97
Control,1,2,-0.8,1.0,27.13
Control,1,2,-0.8,1.2,34.51
Control,1,2,-0.8,1.4,37.13
Control,1,2,-0.8,1.6,35.43
Control,1,2,-0.8,1.8,30.16
Control,1,2,-0.8,2.0,22.32
Control,1,2,-0.8,2.2,13.05
Control,1,2,-0.8,2.4,3.51
Control,1,2,-0.8,2.6,-5.25
Control,1,2,-0.8,2.8,-12.35
Control,1,2,-0.8,3.0,-17.19
Control,1,2,-0.8,3.2,-19.47
Control,1,2,-0.8,3.4,-19.19
Control,1,2,-0.8,3.6,-16.62
Control,1,2,-0.8,3.8,-12.28
Control,1,2,-0.8,4.0,-6.78
Control,1,2,-0.8,4.2,-0.82
Control,1,2,-0.8,4.4,4.96
Control,1,2,-0.8,4.6,10.02
Control,1,2,-0.8,4.8,14.0
Control,1,2,-0.8,5.0,16.73
Control,1,2,-0.8,5.2,18.26
Control,1,2,-0.8,5.4,18.78
Control,1,2,-0.8,5.6,18.62
Control,1,2,-0.8,5.8,18.17
Control,1,2,-0.8,6.0,17.84
Control,1,2,-0.8,6.2,17.95
Control,1,2,-0.8,6.4,18.72
Control,1,2,-0.8,6.6,20.22
Control,1,2,-0.8,6.8,22.37
Control,1,2,-0.8,7.0,24.98
Control,1,2,-0.8,7.2,27.72
Control,1,2,-0.8,7.4,30.24
Control,1,2,-0.8,7.6,32.21
Control,1,2,-0.8,7.8,33.32
Control,1,2,-0.8,8.0,33.39
Control,1,2,-0.8,8.2,32.39
Control,1,2,-0.8,8.4,30.41
Control,1,2,-0.8,8.6,27.67
Control,1,2,-0.8,8.8,24.5
Control,1,2,-0.8,9.0,21.28
Control,1,2,-0.8,9.2,18.38
Control,1,2,-0.8,9.4,16.1
Control,1,2,-0.8,9.6,14.63
Control,1,2,-0.8,9.8,14.05
Control,1,2,-0.8,10.0,14.23
Control,1,2,-0.8,10.2,14.95
Control,1,2,-0.8,10.4,15.84
Control,1,2,-0.8,10.6,16.47
Control,1,2,-0.8,10.8,16.42
Control,1,2,-0.8,11.0,15.3
Control,1,2,-0.8,11.2,12.86
Control,1,2,-0.8,11.4,9.02
